24TN1121 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
25TN1110 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
25TN1123 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
22TN1213 Nationaltheatret-Stortinget 2
23TN1217 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
24TN1222 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
25TN1211 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
25TN1224 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
22TN1314 Stortinget-Jernbanetorget 1
23TN1318 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
24TN1323 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
25TN1312 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
25TN1325 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
22TN1415 Jernbanetorget-Grønland 1
23TN1419 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
24TN1424 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
25TN1413 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
25TN1426 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
22TN1516 Grønland-Tøyen 3
23TN1520 Grønland-Grønland 1000 TRANSITION "TUNNEL"
24TN1525 Grønland-Grønland 1000 TRANSITION "TUNNEL"
25TN1514 Grønland-Grønland 1000 TRANSITION "TUNNEL"
25TN1527 Grønland-Grønland 1000 TRANSITION "TUNNEL"
22TN1617 Tøyen-Ensjø 1
23TN1621 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
24TN1626 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
25TN1615 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
25TN1628 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
22TN1718 Ensjø-Helsfyr 2
23TN1722 Ensjø-Ensjø 1000 TRANSITION "TUNNEL"
24TN1727 Ensjø-Ensjø 1000 TRANSITION "TUNNEL"
22TN1819 Helsfyr-Brynseng 2 
23TN1823 Helsfyr-Helsfyr 1000 TRANSITION "TUNNEL"
24TN1828 Helsfyr-Helsfyr 1000 TRANSITION "TUNNEL"
22TN1920 Brynseng-Hellerud 2
23TN1924 Brynseng-Brynseng 1000 TRANSITION "TUNNEL"
24TN1929 Brynseng-Brynseng 1000 TRANSITION "TUNNEL"
22TN2021 Hellerud-Tveita 2
23TN2025 Hellerud-Hellerud 1000 TRANSITION "TUNNEL"
22TN2122 Tveita-Haugerud 2
22TN2223 Haugerud-Trosterud 2 
22TN2324 Trosterud-Lindeberg 2
22TN2425 Lindeberg-Furuset 2
